Date,Australia,China,Japan,"Korea, South",Malaysia
2020-04-14,85.72588016478821,54.331069425757896,6.317381065872803,146.9498686199127,76.56182650194113
2020-04-15,85.72588016478821,54.40818897443128,6.744337983966835,148.5492698976978,81.78335542802185
2020-04-16,92.35336129372196,54.470718338220514,7.123855244494863,151.29945989974289,85.46005331088344
2020-04-17,149.33401265668502,53.8808580064754,7.392679970702216,152.70381224121272,91.67027410462443
2020-04-18,161.72622589185113,53.92393379041909,8.452165656342961,154.81034075341748,95.84131792131613
2020-04-19,161.72622589185113,53.97673636428556,9.163760519833014,156.85835458472764,98.77649690343252
2020-04-20,168.2752752914484,54.014948753267866,9.163760519833014,158.2627069261975,101.80436574814205
2020-04-21,184.11848461742022,54.05246637154141,9.796289287379729,160.1936913957185,103.47278327481874
2020-04-22,193.41264454379478,54.095542155485106,10.721362609916797,161.44200458813614,106.65513522385018
2020-04-23,197.9224689806432,54.18030418195496,11.812474733934879,165.81110076159783,109.43583110164465
2020-04-24,201.4126809361172,54.26784529125989,12.097112679330898,168.42475650822226,113.174322226235
2020-04-25,210.82448845649648,54.31370015803866,13.093345488216974,170.02415778600732,116.23308769180893
2020-04-26,217.29510612675728,54.38456677033312,14.303056756150063,170.94088778668902,119.32274977824723
2020-04-27,219.1382517661649,54.45195952908375,15.014651619640116,172.6963282135263,122.25792876036361
2020-04-28,222.15787334561992,54.48530852310467,15.014651619640116,174.02266098047002,124.57517532519233
2020-04-29,224.11866657903226,54.52143659996067,18.722851519382726,176.69483140798903,126.27448947273339
2020-04-30,225.17749492507494,54.55548036469037,19.450259602061447,176.94839502519886,128.86980562534157
2020-05-01,226.4716184591271,54.59021890012883,23.522163543143417,177.94314460040667,130.07477383905254
2020-05-02,228.00103718118874,54.599250919342836,25.340683749840217,179.1134382182982,133.65878185932095
2020-05-03,229.37359244457738,54.66733844880223,31.47621279504334,179.77660460177006,136.34678787452228
2020-05-04,230.86379530197078,54.74237368534931,32.85986947405178,181.0639275814507,138.54044795589348
2020-05-05,234.31479139277653,54.79656580063331,35.54811673612531,182.039172263027,141.10486748763725
2020-05-06,236.51087981419838,54.837557272450695,35.54811673612531,183.7165931153382,145.275911304329
2020-05-07,238.354025453606,54.87090626647163,38.88470598493422,184.98441120138736,147.5622612482933
2020-05-08,240.07952349900884,54.88202259781193,40.68741297244236,186.62282226643546,150.28116388435902
2020-05-09,240.82462492770554,54.975121872787014,46.69643626413614,187.44202779895954,152.2894442405439
2020-05-10,241.84423740908,55.00291270113778,64.25701617315177,187.8711354588531,155.25551984352467
2020-05-11,243.64816718381934,55.02445059310964,65.56951336581122,188.6123214168511,157.9744224795904
2020-05-12,245.8834714699094,55.0411250901201,67.45128644926268,189.0999437576392,161.37305077467252
2020-05-13,246.9422998159521,55.05779958713056,70.52695758145857,190.40677163095143,163.16505478480673
2020-05-14,248.39328680867726,55.0682211477621,78.02242347688714,191.55756035521142,165.32781824531355
2020-05-15,249.37368342538346,55.08211656193748,81.73852998622408,192.1427071641572,168.04672088137926
2020-05-16,249.56976274872463,55.09045381044272,81.73852998622408,192.86438822852364,170.3021742044792
2020-05-17,250.66780695943558,55.09948582965672,88.18241680560622,193.17646652662802,172.12507483547782
2020-05-18,251.49134011746875,55.10226491249179,91.43203334887747,193.83963291009988,173.48452615351067
2020-05-19,252.1972256814972,55.10226491249179,91.43203334887747,196.33625929493516,174.44232140030653
2020-05-20,253.72664440355885,55.10226491249179,91.43203334887747,197.6820969555104,176.29611865216953
2020-05-21,254.04037132090482,55.10226491249179,100.19255677939945,198.2087290835616,179.076814529964
2020-05-22,254.31488237358258,55.11754986808472,102.82545777431264,198.8328856797704,181.02330164442012
2020-05-23,255.21684726095228,55.11963418021103,104.71513746735845,199.2034786587694,182.6608225502324
2020-05-24,256.1188121483219,55.12519234588118,106.05135448880088,199.45704227597923,183.68041103875706
2020-05-25,256.94234530635515,55.1314452822601,107.62476979807333,200.41278206392397,184.7308961481461
2020-05-26,257.2560722237011,55.135613906512724,109.19027849775145,200.8028799365545,186.64648664173785
2020-05-27,258.0011736523978,55.141866842891645,110.47905586162787,201.68060014997312,187.9441447180419
2020-05-28,257.88352605839304,55.14464592572672,111.45156884173095,202.1292127034982,190.60125411237885
2020-05-29,259.0207861337722,55.15228840352318,112.37664216426802,202.8118839806016,192.64043108942815
2020-05-30,259.37372891578644,55.15506748635826,112.80359908236206,202.9484182360223,195.57561007154453
2020-05-31,259.53059237445945,55.15715179848457,113.3965948019371,203.2800014277582,196.28623235142535
2020-06-01,259.8443192918054,55.16340473486349,114.3532945628515,203.74811887491484,197.86196001550886
2020-06-02,260.2364779384879,55.164794276281036,115.31790093336025,204.15772164117686,199.90113699255812
2020-06-03,260.70706831450684,55.167573359116105,116.24297425589731,204.78187823738565,201.7858308652855
2020-06-04,262.0796235778955,55.17521583691257,116.89922285222703,204.91841249280637,202.65093624948824
2020-06-05,262.27570290123674,55.178689690456416,118.00614819543377,205.4060348335945,204.22666391357177
2020-06-06,262.8639408712604,55.18146877329149,118.02196141462245,205.81563759985653,204.99907943518133
2020-06-07,262.9815884652652,55.18841648037918,118.52007781906548,206.0301914298033,206.20404764889227
2020-06-08,263.53061057062064,55.19536418746688,118.93912812756518,206.53731866422297,206.82198006617995
2020-06-09,264.3149278639856,55.20022758242826,119.71397586780989,206.96642632411653,215.50393052907157
2020-06-10,265.06002929268226,55.203701435972114,120.31487819697928,207.8051367502721,216.7088987427825
2020-06-11,265.961994180052,55.209259601642266,120.44138395048863,208.09771015474502,218.28462640686604
2020-06-12,266.78552733808516,55.21481776731242,121.46133658815769,208.52681781463855,221.46697835589748
2020-06-13,268.1580826014738,55.21690207943873,122.22037110921376,209.05344994268975,225.88519513950428
2020-06-14,268.667888842161,55.221765474400115,122.66314124649645,209.28750866626805,226.9665768697577
2020-06-15,268.86396816550223,55.2266288693615,123.08219155499614,209.87265547521383,228.63499439643437
2020-06-16,269.0600474888435,55.229407952196574,123.75425337051455,210.14572398605517,238.9235691442739
2020-06-17,269.6875013235354,55.241219054245654,124.55282093954226,210.65285122047484,243.24909606528752
2020-06-18,269.7267171882037,55.2446929077895,124.55282093954226,211.3355224975782,247.17296691506417
2020-06-19,269.84436478220846,55.2446929077895,125.27232241262665,211.74512526384027,249.335730375571
2020-06-20,270.4326027522321,55.25789355125612,126.09460981043738,211.97918398741857,251.68387356126408
2020-06-21,270.70711380490985,55.25858832196488,126.09460981043738,212.2327476046284,251.99283976990793
